2022-04-07,4282,43448
2022-04-08,4283,42275
2022-04-09,4284,42767
2022-04-10,4285,42138
2022-04-11,4286,39497
2022-04-12,4287,40078
2022-04-13,4288,41133
2022-04-14,4289,39936
2022-04-15,4290,40560
2022-04-16,4291,40382
2022-04-17,4292,39703
2022-04-18,4293,40803
2022-04-19,4294,41503
2022-04-20,4295,41368
2022-04-21,4296,40482
2022-04-22,4297,39709
2022-04-23,4298,39418
2022-04-24,4299,39464
2022-04-25,4300,40427
2022-04-26,4301,38113
2022-04-27,4302,39243
2022-04-28,4303,39748
2022-04-29,4304,38581
2022-04-30,4305,37650
2022-05-01,4306,38461
2022-05-02,4307,38514
2022-05-03,4308,37718
2022-05-04,4309,39688
2022-05-05,4310,36544
2022-05-06,4311,36009
2022-05-07,4312,35468
2022-05-08,4313,34060
2022-05-09,4314,30095
2022-05-10,4315,31007.5
2022-05-11,4316,29068.2
2022-05-12,4317,28976
2022-05-13,4318,29284.4
2022-05-14,4319,30080.4
2022-05-15,4320,31308.7
2022-05-16,4321,29849
2022-05-17,4322,30437.5
2022-05-18,4323,28683.7
2022-05-19,4324,30305.9
2022-05-20,4325,29178.6
2022-05-21,4326,29434.6
2022-05-22,4327,30286.6
2022-05-23,4328,29093.3
2022-05-24,4329,29648.7
2022-05-25,4330,29540.6
2022-05-26,4331,29203.5
2022-05-27,4332,28601.2
2022-05-28,4333,29027.1
2022-05-29,4334,29465.2
2022-05-30,4335,31723.3
2022-05-31,4336,31793.4
2022-06-01,4337,29798.5
2022-06-02,4338,30455.5
2022-06-03,4339,29700.9
2022-06-04,4340,29864.3
2022-06-05,4341,29913
2022-06-06,4342,31367.6
2022-06-07,4343,31128.8
2022-06-08,4344,30201.6
2022-06-09,4345,30097.8
2022-06-10,4346,29083.3
2022-06-11,4347,28403.4
2022-06-12,4348,26606.3
2022-06-13,4349,22448
2022-06-14,4350,22157.3
2022-06-15,4351,22577.9
2022-06-16,4352,20386.6
2022-06-17,4353,20444.6
2022-06-18,4354,18986.5
2022-06-19,4355,20577.2
2022-06-20,4356,20572.3
2022-06-21,4357,20720.4
2022-06-22,4358,19965.8
2022-06-23,4359,21100.7
2022-06-24,4360,21226.9
2022-06-25,4361,21489.9
2022-06-26,4362,21043.5
2022-06-27,4363,20730.2
2022-06-28,4364,20278
2022-06-29,4365,20111.3
2022-06-30,4366,19926.6
2022-07-01,4367,19262.9
2022-07-02,4368,19243.2
2022-07-03,4369,19309.9
2022-07-04,4370,20215.8
2022-07-05,4371,20200.6
2022-07-06,4372,20561.1
2022-07-07,4373,21637.8
2022-07-08,4374,21611.2
2022-07-09,4375,21587.5
2022-07-10,4376,20847.4
2022-07-11,4377,19963.2
2022-07-12,4378,19330.9
2022-07-13,4379,20250
2022-07-14,4380,20586
2022-07-15,4381,20825.1
2022-07-16,4382,21209.9
2022-07-17,4383,20785.6
2022-07-18,4384,22525.8
2022-07-19,4385,23410.2
2022-07-20,4386,23215.2
2022-07-21,4387,23153
2022-07-22,4388,22675.2
2022-07-23,4389,22460.4
2022-07-24,4390,22582.1
2022-07-25,4391,21301.9
2022-07-26,4392,21248.7
2022-07-27,4393,22958.3
2022-07-28,4394,23850
2022-07-29,4395,23774.3
2022-07-30,4396,23634.2
